metric,property,correlation,strength,range,impact
fluid_flow_update,recipe_basic_oil_processing,0.7021617492900781,0.7021617492900781,High,increase
electric_heat_fluid_circuit_update,inserter_all_direct_insertion,0.7011890398702552,0.7011890398702552,High,increase
electric_heat_fluid_circuit_update,stack_inserter_direct_insertion,0.7011890398702552,0.7011890398702552,High,increase
transport_lines_update,inserter_all_from_underground_input_to_electromagnetic_plant_productivity_module,0.6989166299285537,0.6989166299285537,Moderate,increase
transport_lines_update,stack_inserter_from_underground_input_to_electromagnetic_plant_productivity_module,0.6989166299285537,0.6989166299285537,Moderate,increase
control_behavior_update,inserter_all_from_assembling_machine_3_rail_circuit_enabled,0.6968581283866001,0.6968581283866001,Moderate,increase
control_behavior_update,stack_inserter_from_assembling_machine_3_rail_circuit_enabled,0.6968581283866001,0.6968581283866001,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt,0.6967847566142443,0.6967847566142443,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt,0.6967847566142443,0.6967847566142443,Moderate,increase
electric_network_update,inserter_all_direct_insertion,0.6967042093321163,0.6967042093321163,Moderate,increase
electric_network_update,stack_inserter_direct_insertion,0.6967042093321163,0.6967042093321163,Moderate,increase
electric_network_update,recipe_casting_iron_stick,0.6909769444930915,0.6909769444930915,Moderate,increase
electric_heat_fluid_circuit_update,cryogenic_plant,0.6896551348691341,0.6896551348691341,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_to_cryogenic_plant_plastic_bar,0.6896551348691341,0.6896551348691341,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_to_cryogenic_plant_plastic_bar,0.6896551348691341,0.6896551348691341,Moderate,increase
fluid_flow_update,recipe_electronic_circuit,0.6889728790823211,0.6889728790823211,Moderate,increase
transport_lines_update,express_transport_belt,0.6874414065188361,0.6874414065188361,Moderate,increase
transport_lines_update,inserter_all_from_cargo_wagon_to_turbo_transport_belt,0.6874414065188361,0.6874414065188361,Moderate,increase
transport_lines_update,stack_inserter_from_cargo_wagon_to_turbo_transport_belt,0.6874414065188361,0.6874414065188361,Moderate,increase
transport_lines_update,express_splitter,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,inserter_all_from_chemical_plant_plastic_bar_to_cargo_wagon,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,inserter_all_from_electromagnetic_plant_productivity_module_to_underground_input,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,inserter_all_from_electromagnetic_plant_productivity_module_to_underground_output,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,inserter_all_from_express_transport_belt,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,inserter_all_from_express_transport_belt_to_chemical_plant_plastic_bar,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,inserter_all_from_foundry_casting_steel_to_cargo_wagon,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,inserter_all_from_foundry_casting_steel_to_underground_input,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,inserter_all_from_turbo_transport_belt_to_cargo_wagon,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,stack_inserter_from_chemical_plant_plastic_bar_to_cargo_wagon,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,stack_inserter_from_electromagnetic_plant_productivity_module_to_underground_input,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,stack_inserter_from_electromagnetic_plant_productivity_module_to_underground_output,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,stack_inserter_from_express_transport_belt,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,stack_inserter_from_express_transport_belt_to_chemical_plant_plastic_bar,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,stack_inserter_from_foundry_casting_steel_to_cargo_wagon,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,stack_inserter_from_foundry_casting_steel_to_underground_input,0.6874414065188359,0.6874414065188359,Moderate,increase
transport_lines_update,stack_inserter_from_turbo_transport_belt_to_cargo_wagon,0.6874414065188359,0.6874414065188359,Moderate,increase
fluid_flow_update,pipe,0.6864350667278454,0.6864350667278454,Moderate,increase
fluid_flow_update,inserter_all_from_underground_output_to_cryogenic_plant_plastic_bar,0.6847185427424347,0.6847185427424347,Moderate,increase
fluid_flow_update,stack_inserter_from_underground_output_to_cryogenic_plant_plastic_bar,0.6847185427424347,0.6847185427424347,Moderate,increase
electric_network_update,recipe_casting_iron,0.6817828103196567,0.6817828103196567,Moderate,increase
transport_lines_update,inserter_all_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.680710850579099,0.680710850579099,Moderate,decrease
transport_lines_update,stack_inserter_to_assembling_machine_3_electric_furnace_circuit_enabled,-0.680710850579099,0.680710850579099,Moderate,decrease
electric_network_update,display_panel,0.6765026023509426,0.6765026023509426,Moderate,increase
control_behavior_update,inserter_all_from_electromagnetic_plant_productivity_module_circuit_enabled,0.6742936974171699,0.6742936974171699,Moderate,increase
control_behavior_update,inserter_all_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,0.6742936974171699,0.6742936974171699,Moderate,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_productivity_module_circuit_enabled,0.6742936974171699,0.6742936974171699,Moderate,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,0.6742936974171699,0.6742936974171699,Moderate,increase
control_behavior_update,inserter_all_from_assembling_machine_3_rail_to_assembling_machine_3_production_science_pack_circuit_enabled,0.6731157571412063,0.6731157571412063,Moderate,increase
control_behavior_update,stack_inserter_from_assembling_machine_3_rail_to_assembling_machine_3_production_science_pack_circuit_enabled,0.6731157571412063,0.6731157571412063,Moderate,increase
control_behavior_update,inserter_all_to_assembling_machine_3_electric_furnace_circuit_enabled,0.6704862297648421,0.6704862297648421,Moderate,increase
control_behavior_update,stack_inserter_to_assembling_machine_3_electric_furnace_circuit_enabled,0.6704862297648421,0.6704862297648421,Moderate,increase
whole_update,inserter_all_from_underground_input_to_electromagnetic_plant_productivity_module,0.6699130240657657,0.6699130240657657,Moderate,increase
whole_update,stack_inserter_from_underground_input_to_electromagnetic_plant_productivity_module,0.6699130240657657,0.6699130240657657,Moderate,increase
fluid_flow_update,inserter_all_from_electromagnetic_plant_productivity_module,0.6671503262775059,0.6671503262775059,Moderate,increase
fluid_flow_update,inserter_all_to_electromagnetic_plant_productivity_module,0.6671503262775059,0.6671503262775059,Moderate,increase
fluid_flow_update,recipe_productivity_module,0.6671503262775059,0.6671503262775059,Moderate,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_productivity_module,0.6671503262775059,0.6671503262775059,Moderate,increase
fluid_flow_update,stack_inserter_to_electromagnetic_plant_productivity_module,0.6671503262775059,0.6671503262775059,Moderate,increase
control_behavior_update,inserter_all_from_underground_input_to_assembling_machine_3_electric_furnace,-0.6661437048222838,0.6661437048222838,Moderate,decrease
control_behavior_update,stack_inserter_from_underground_input_to_assembling_machine_3_electric_furnace,-0.6661437048222838,0.6661437048222838,Moderate,decrease
electric_network_update,inserter_all_from_assembling_machine_3_production_science_pack_to_turbo_transport_belt,0.6661209963214622,0.6661209963214622,Moderate,increase
electric_network_update,stack_inserter_from_assembling_machine_3_production_science_pack_to_turbo_transport_belt,0.6661209963214622,0.6661209963214622,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit,0.6632260428105365,0.6632260428105365,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit,0.6632260428105365,0.6632260428105365,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.6629817848165234,0.6629817848165234,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_circuit_enabled,0.6629817848165234,0.6629817848165234,Moderate,increase
fluid_flow_update,inserter_all,0.6607429351073855,0.6607429351073855,Moderate,increase
fluid_flow_update,stack_inserter,0.6607429351073855,0.6607429351073855,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_production_science_pack_to_turbo_transport_belt,0.6546623417933726,0.6546623417933726,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_production_science_pack_to_turbo_transport_belt,0.6546623417933726,0.6546623417933726,Moderate,increase
electric_network_update,inserter_all_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt,0.654286455818165,0.654286455818165,Moderate,increase
electric_network_update,stack_inserter_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt,0.654286455818165,0.654286455818165,Moderate,increase
fluid_flow_update,pump,0.6534499213023776,0.6534499213023776,Moderate,increase
fluid_flow_update,beacons_per_foundry_molten_copper_recipe,0.6534499213023722,0.6534499213023722,Moderate,increase
fluid_flow_update,beacons_per_foundry_molten_iron_recipe,0.6534499213023722,0.6534499213023722,Moderate,increase
transport_lines_update,turbo_underground_belt,0.6497852107669092,0.6497852107669092,Moderate,increase
electric_network_update,inserter_all_to_electric_furnace,0.6495723064816592,0.6495723064816592,Moderate,increase
electric_network_update,stack_inserter_to_electric_furnace,0.6495723064816592,0.6495723064816592,Moderate,increase
transport_lines_update,inserter_all_from_belt,0.6486432495628921,0.6486432495628921,Moderate,increase
transport_lines_update,stack_inserter_from_belt,0.6486432495628921,0.6486432495628921,Moderate,increase
transport_lines_update,inserter_all_to_belt,0.6483699468498603,0.6483699468498603,Moderate,increase
transport_lines_update,stack_inserter_to_belt,0.6483699468498603,0.6483699468498603,Moderate,increase
entity_update,inserter_all_to_turbo_transport_belt,0.6477836599113748,0.6477836599113748,Moderate,increase
entity_update,stack_inserter_to_turbo_transport_belt,0.6477836599113748,0.6477836599113748,Moderate,increase
electric_heat_fluid_circuit_update,recipe_casting_iron_stick,0.6477166166972872,0.6477166166972872,Moderate,increase
electric_network_update,cryogenic_plant,0.647591730956258,0.647591730956258,Moderate,increase
electric_network_update,inserter_all_to_cryogenic_plant_plastic_bar,0.647591730956258,0.647591730956258,Moderate,increase
electric_network_update,stack_inserter_to_cryogenic_plant_plastic_bar,0.647591730956258,0.647591730956258,Moderate,increase
control_behavior_update,decider_combinator,0.6461169114525369,0.6461169114525369,Moderate,increase
electric_heat_fluid_circuit_update,inserter_all_from_underground_output_to_cryogenic_plant_plastic_bar,0.6451670461627063,0.6451670461627063,Moderate,increase
electric_heat_fluid_circuit_update,stack_inserter_from_underground_output_to_cryogenic_plant_plastic_bar,0.6451670461627063,0.6451670461627063,Moderate,increase
control_behavior_update,express_splitter,-0.6445344073589224,0.6445344073589224,Moderate,decrease
control_behavior_update,inserter_all_from_chemical_plant_plastic_bar_to_cargo_wagon,-0.6445344073589224,0.6445344073589224,Moderate,decrease
control_behavior_update,inserter_all_from_electromagnetic_plant_productivity_module_to_underground_input,-0.6445344073589224,0.6445344073589224,Moderate,decrease
control_behavior_update,inserter_all_from_electromagnetic_plant_productivity_module_to_underground_output,-0.6445344073589224,0.6445344073589224,Moderate,decrease
control_behavior_update,inserter_all_from_express_transport_belt,-0.6445344073589224,0.6445344073589224,Moderate,decrease
control_behavior_update,inserter_all_from_express_transport_belt_to_chemical_plant_plastic_bar,-0.6445344073589224,0.6445344073589224,Moderate,decrease
control_behavior_update,inserter_all_from_foundry_casting_steel_to_cargo_wagon,-0.6445344073589224,0.6445344073589224,Moderate,decrease
